recall,precision
0.11008230452674897,0.9907407407407407
0.1111111111111111,0.9908256880733946
0.11213991769547325,0.990909090909091
0.11213991769547325,0.9819819819819819
0.11316872427983539,0.9821428571428571
0.11419753086419752,0.9823008849557522
0.11522633744855967,0.9824561403508771
0.11625514403292181,0.9826086956521739
0.11728395061728394,0.9827586206896551
0.1183127572016461,0.9829059829059829
0.11934156378600823,0.9830508474576272
0.12037037037037036,0.9831932773109243
0.12037037037037036,0.975
0.12139917695473251,0.9752066115702479
0.12242798353909465,0.9754098360655737
0.12345679012345678,0.975609756097561
0.12448559670781893,0.9758064516129032
0.12551440329218108,0.976
0.12654320987654322,0.9761904761904762
0.12757201646090535,0.9763779527559056
0.1286008230452675,0.9765625
0.12962962962962962,0.9767441860465116
0.13065843621399176,0.9769230769230769
0.13168724279835392,0.9770992366412213
0.13271604938271606,0.9772727272727273
0.1337448559670782,0.9774436090225563
0.13477366255144033,0.9776119402985075
0.13580246913580246,0.9777777777777777
0.1368312757201646,0.9779411764705882
0.13786008230452676,0.9781021897810219
0.1388888888888889,0.9782608695652174
0.13991769547325103,0.9784172661870504
0.14094650205761317,0.9785714285714285
0.1419753086419753,0.9787234042553191
0.14300411522633744,0.9788732394366197
0.1440329218106996,0.9790209790209791
0.14506172839506173,0.9791666666666666
0.14609053497942387,0.9793103448275862
0.147119341563786,0.9794520547945206
0.14814814814814814,0.9795918367346939
0.14917695473251028,0.9797297297297297
0.15020576131687244,0.9798657718120806
0.15123456790123457,0.98
0.1522633744855967,0.9801324503311258
0.15329218106995884,0.9802631578947368
0.15432098765432098,0.9803921568627451
0.15432098765432098,0.974025974025974
0.15534979423868311,0.9741935483870968
0.15637860082304528,0.9743589743589743
0.1574074074074074,0.9745222929936306
0.15843621399176955,0.9746835443037974
0.15946502057613168,0.9748427672955975
0.16049382716049382,0.975
0.16152263374485595,0.9751552795031055
0.16255144032921812,0.9753086419753086
0.16358024691358025,0.9754601226993865
0.1646090534979424,0.975609756097561
0.16563786008230452,0.9757575757575757
0.16666666666666666,0.9759036144578314
0.16769547325102882,0.9760479041916168
0.16769547325102882,0.9760479041916168
0.16872427983539096,0.9761904761904762
0.1697530864197531,0.9763313609467456
0.17078189300411523,0.9764705882352941
0.17181069958847736,0.9766081871345029
0.1728395061728395,0.9767441860465116
0.17386831275720166,0.976878612716763
0.1748971193415638,0.9770114942528736
0.17592592592592593,0.9771428571428571
0.17695473251028807,0.9772727272727273
0.1779835390946502,0.9774011299435028
0.17901234567901234,0.9775280898876404
0.1800411522633745,0.9776536312849162
0.18106995884773663,0.9777777777777777
0.18209876543209877,0.9779005524861878
0.1831275720164609,0.978021978021978
0.18415637860082304,0.9781420765027322
0.18518518518518517,0.9782608695652174
0.18621399176954734,0.9783783783783784
0.18724279835390947,0.978494623655914
0.1882716049382716,0.9786096256684492
0.18930041152263374,0.9787234042553191
0.19032921810699588,0.9788359788359788
0.19135802469135801,0.9789473684210527
0.19238683127572018,0.9790575916230366
0.1934156378600823,0.9791666666666666
0.19444444444444445,0.9792746113989638
0.19444444444444445,0.9792746113989638
0.19547325102880658,0.979381443298969
0.19650205761316872,0.9794871794871794
0.19753086419753085,0.9795918367346939
0.19855967078189302,0.9796954314720813
0.19958847736625515,0.9797979797979798
0.19958847736625515,0.9748743718592965
0.2006172839506173,0.975
0.20164609053497942,0.9751243781094527
0.20267489711934156,0.9752475247524752
0.2037037037037037,0.9753694581280788
0.20473251028806586,0.9754901960784313
0.20473251028806586,0.9707317073170731
0.205761316872428,0.970873786407767
0.20679012345679013,0.9710144927536232
0.20781893004115226,0.9711538461538461
0.2088477366255144,0.9712918660287081
0.20987654320987653,0.9714285714285714
0.2109053497942387,0.9715639810426541
0.21193415637860083,0.9716981132075472
0.21296296296296297,0.971830985915493
0.2139917695473251,0.9719626168224299
0.21502057613168724,0.9720930232558139
0.21604938271604937,0.9722222222222222
0.21707818930041153,0.9723502304147466
0.21810699588477367,0.9724770642201835
0.2191358024691358,0.9726027397260274
0.22016460905349794,0.9727272727272728
0.22119341563786007,0.9728506787330317
0.2222222222222222,0.972972972972973
0.22325102880658437,0.9730941704035875
0.2242798353909465,0.9732142857142857
0.22530864197530864,0.9733333333333334
0.22633744855967078,0.9734513274336283
0.2273662551440329,0.973568281938326
0.22839506172839505,0.9736842105263158
0.22839506172839505,0.9736842105263158
0.2294238683127572,0.9737991266375546
0.23045267489711935,0.9739130434782609
0.23148148148148148,0.974025974025974
0.23251028806584362,0.9741379310344828
0.23353909465020575,0.9742489270386266
0.23353909465020575,0.9700854700854701
0.2345679012345679,0.9702127659574468
0.23559670781893005,0.9703389830508474
0.2366255144032922,0.9704641350210971
0.23765432098765432,0.9705882352941176
0.23868312757201646,0.9707112970711297
0.2397119341563786,0.9708333333333333
0.24074074074074073,0.970954356846473
0.2417695473251029,0.9710743801652892
0.2417695473251029,0.9710743801652892
0.24279835390946503,0.9711934156378601
0.24382716049382716,0.9713114754098361
0.2448559670781893,0.9714285714285714
0.24588477366255143,0.9715447154471545
0.24691358024691357,0.97165991902834
0.24794238683127573,0.9717741935483871
0.24897119341563786,0.9718875502008032
0.25,0.972
0.25102880658436216,0.9721115537848606
0.25205761316872427,0.9722222222222222
0.25308641975308643,0.9723320158102767
0.25411522633744854,0.9724409448818898
0.25411522633744854,0.9724409448818898
0.2551440329218107,0.9725490196078431
0.25617283950617287,0.97265625
0.257201646090535,0.9727626459143969
0.25823045267489714,0.9728682170542635
0.25925925925925924,0.972972972972973
0.25925925925925924,0.9692307692307692
0.2602880658436214,0.9693486590038314
0.2613168724279835,0.9694656488549618
0.2623456790123457,0.9695817490494296
0.26337448559670784,0.9696969696969697
0.26440329218106995,0.969811320754717
0.26440329218106995,0.9661654135338346
0.2654320987654321,0.9662921348314607
0.2664609053497942,0.9664179104477612
0.2674897119341564,0.966542750929368
0.26851851851851855,0.9666666666666667
0.26954732510288065,0.966789667896679
0.26954732510288065,0.9632352941176471
0.2705761316872428,0.9633699633699634
0.2716049382716049,0.9635036496350365
0.2716049382716049,0.96
0.2726337448559671,0.9601449275362319
0.2726337448559671,0.9566787003610109
0.2736625514403292,0.9568345323741008
0.2736625514403292,0.953405017921147
0.27469135802469136,0.9535714285714286
0.2757201646090535,0.9537366548042705
0.2757201646090535,0.950354609929078
0.2767489711934156,0.950530035335689
0.2777777777777778,0.9507042253521126
0.2788065843621399,0.9508771929824561
0.27983539094650206,0.951048951048951
0.2808641975308642,0.9512195121951219
0.28189300411522633,0.9513888888888888
0.2829218106995885,0.9515570934256056
0.2839506172839506,0.9517241379310345
0.28497942386831276,0.9518900343642611
0.28497942386831276,0.9486301369863014
0.28600823045267487,0.9488054607508533
0.28600823045267487,0.9455782312925171
0.28703703703703703,0.9457627118644067
0.2880658436213992,0.9459459459459459
0.2890946502057613,0.9461279461279462
0.29012345679012347,0.9463087248322147
0.2911522633744856,0.9464882943143813
0.29218106995884774,0.9466666666666667
0.2932098765432099,0.946843853820598
0.294238683127572,0.9470198675496688
0.2952674897119342,0.9471947194719472
0.2962962962962963,0.9473684210526315
0.29732510288065844,0.9475409836065574
0.29835390946502055,0.9477124183006536
0.2993827160493827,0.9478827361563518
0.3004115226337449,0.948051948051948
0.301440329218107,0.948220064724919
0.301440329218107,0.948220064724919
0.30246913580246915,0.9483870967741935
0.30246913580246915,0.9453376205787781
0.30246913580246915,0.9453376205787781
0.30349794238683125,0.9455128205128205
0.3045267489711934,0.9456869009584664
0.3055555555555556,0.945859872611465
0.3065843621399177,0.946031746031746
0.30761316872427985,0.9462025316455697
0.30864197530864196,0.9463722397476341
0.30864197530864196,0.9463722397476341
0.3096707818930041,0.9465408805031447
0.31069958847736623,0.9467084639498433
0.3117283950617284,0.946875
0.31275720164609055,0.9470404984423676
0.31275720164609055,0.9470404984423676
0.31378600823045266,0.9472049689440993
0.3148148148148148,0.9473684210526315
0.31584362139917693,0.9475308641975309
0.3168724279835391,0.9476923076923077
0.3168724279835391,0.9447852760736196
0.31790123456790126,0.944954128440367
0.31893004115226337,0.9451219512195121
0.31995884773662553,0.9452887537993921
0.32098765432098764,0.9454545454545454
0.3220164609053498,0.945619335347432
0.3230452674897119,0.9457831325301205
0.32407407407407407,0.9459459459459459
0.32407407407407407,0.9459459459459459
0.32510288065843623,0.9461077844311377
0.32510288065843623,0.9432835820895522
0.32613168724279834,0.9434523809523809
0.32613168724279834,0.9406528189910979
0.3271604938271605,0.9408284023668639
0.3281893004115226,0.9410029498525073
0.3292181069958848,0.9411764705882353
0.33024691358024694,0.9413489736070382
0.33127572016460904,0.9415204678362573
0.33127572016460904,0.9387755102040817
0.33127572016460904,0.9387755102040817
0.33127572016460904,0.936046511627907
0.3323045267489712,0.936231884057971
0.3333333333333333,0.9364161849710982
0.3343621399176955,0.9365994236311239
0.33539094650205764,0.9367816091954023
0.33641975308641975,0.9369627507163324
0.3374485596707819,0.9371428571428572
0.338477366255144,0.9373219373219374
0.3395061728395062,0.9375
0.3405349794238683,0.9376770538243626
0.34156378600823045,0.9378531073446328
0.3425925925925926,0.9380281690140845
0.3425925925925926,0.9353932584269663
0.3436213991769547,0.9355742296918768
0.3446502057613169,0.9357541899441341
0.345679012345679,0.935933147632312
0.34670781893004116,0.9361111111111111
0.3477366255144033,0.9362880886426593
0.3477366255144033,0.9362880886426593
0.3487654320987654,0.93646408839779
0.3497942386831276,0.9366391184573003
0.3508230452674897,0.9368131868131868
0.35185185185185186,0.936986301369863
0.35288065843621397,0.9371584699453552
0.35390946502057613,0.9373297002724795
0.3549382716049383,0.9375
0.3559670781893004,0.9376693766937669
0.3559670781893004,0.9376693766937669
0.35699588477366256,0.9378378378378378
0.35802469135802467,0.9380053908355795
0.35905349794238683,0.9381720430107527
0.360082304526749,0.938337801608579
0.360082304526749,0.938337801608579
0.3611111111111111,0.9385026737967914
0.36213991769547327,0.9386666666666666
0.3631687242798354,0.9388297872340425
0.3631687242798354,0.9388297872340425
0.3631687242798354,0.9363395225464191
0.3631687242798354,0.9338624338624338
0.36419753086419754,0.9340369393139841
0.36522633744855965,0.9342105263157895
0.3662551440329218,0.9343832020997376
0.36728395061728397,0.9345549738219895
0.3683127572016461,0.9347258485639687
0.3683127572016461,0.9322916666666666
0.36934156378600824,0.9324675324675324
0.36934156378600824,0.9300518134715026
0.37037037037037035,0.9302325581395349
0.3713991769547325,0.9304123711340206
0.3713991769547325,0.9304123711340206
0.3724279835390947,0.9305912596401028
0.3724279835390947,0.9282051282051282
0.3734567901234568,0.928388746803069
0.37448559670781895,0.9285714285714286
0.37551440329218105,0.9287531806615776
0.3765432098765432,0.9289340101522843
0.3765432098765432,0.9265822784810127
0.3775720164609053,0.9267676767676768
0.3786008230452675,0.9269521410579346
0.37962962962962965,0.9271356783919598
0.37962962962962965,0.9271356783919598
0.37962962962962965,0.924812030075188
0.38065843621399176,0.925
0.3816872427983539,0.9251870324189526
0.38271604938271603,0.9253731343283582
0.38271604938271603,0.9253731343283582
0.3837448559670782,0.9255583126550868
0.38477366255144035,0.9257425742574258
0.38477366255144035,0.9234567901234568
0.38477366255144035,0.9211822660098522
0.38580246913580246,0.9213759213759214
0.38580246913580246,0.9191176470588235
0.38580246913580246,0.9191176470588235
0.3868312757201646,0.9193154034229829
0.38786008230452673,0.9195121951219513
0.38786008230452673,0.9172749391727494
0.38786008230452673,0.9150485436893204
0.3888888888888889,0.9152542372881356
0.389917695473251,0.9154589371980676
0.389917695473251,0.9154589371980676
0.39094650205761317,0.9156626506024096
0.39197530864197533,0.9158653846153846
0.39300411522633744,0.9160671462829736
0.3940329218106996,0.916267942583732
0.3950617283950617,0.9164677804295943
0.3950617283950617,0.9164677804295943
0.3950617283950617,0.9164677804295943
0.39609053497942387,0.9166666666666666
0.39711934156378603,0.9168646080760094
0.39711934156378603,0.9146919431279621
0.39814814814814814,0.9148936170212766
0.3991769547325103,0.9150943396226415
0.4002057613168724,0.9152941176470588
0.4012345679012346,0.9154929577464789
0.4022633744855967,0.9156908665105387
0.40329218106995884,0.9158878504672897
0.40329218106995884,0.9137529137529138
0.404320987654321,0.913953488372093
0.4053497942386831,0.91415313225058
0.4063786008230453,0.9143518518518519
0.4074074074074074,0.9145496535796767
0.40843621399176955,0.9147465437788018
0.40843621399176955,0.9126436781609195
0.4094650205761317,0.9128440366972477
0.4104938271604938,0.9130434782608695
0.411522633744856,0.91324200913242
0.411522633744856,0.91324200913242
0.411522633744856,0.9111617312072893
0.411522633744856,0.9111617312072893
0.411522633744856,0.9090909090909091
0.411522633744856,0.9070294784580499
0.4125514403292181,0.9072398190045249
0.4125514403292181,0.9051918735891648
0.4125514403292181,0.9031531531531531
0.41358024691358025,0.903370786516854
0.41460905349794236,0.9035874439461884
0.4156378600823045,0.9038031319910514
0.4166666666666667,0.9040178571428571
0.4166666666666667,0.9020044543429844
0.4166666666666667,0.9020044543429844
0.4176954732510288,0.9022222222222223
0.4176954732510288,0.9002217294900222
0.41872427983539096,0.9004424778761062
0.41975308641975306,0.9006622516556292
0.4207818930041152,0.9008810572687225
0.4207818930041152,0.9008810572687225
0.4207818930041152,0.9008810572687225
0.4207818930041152,0.8989010989010989
0.4218106995884774,0.8991228070175439
0.4218106995884774,0.8991228070175439
0.4228395061728395,0.899343544857768
0.4228395061728395,0.8973799126637555
0.42386831275720166,0.8976034858387799
0.42489711934156377,0.8978260869565218
0.42489711934156377,0.8978260869565218
0.42592592592592593,0.8980477223427332
0.4269547325102881,0.8982683982683982
0.4279835390946502,0.8984881209503239
0.42901234567901236,0.8987068965517241
0.42901234567901236,0.896774193548387
0.42901234567901236,0.896774193548387
0.43004115226337447,0.8969957081545065
0.43106995884773663,0.8972162740899358
0.43209876543209874,0.8974358974358975
0.43209876543209874,0.8955223880597015
0.4331275720164609,0.8957446808510638
0.43415637860082307,0.8959660297239915
0.4351851851851852,0.8961864406779662
0.4351851851851852,0.8961864406779662
0.43621399176954734,0.8964059196617337
0.43621399176954734,0.8964059196617337
0.43724279835390945,0.8966244725738397
0.4382716049382716,0.8968421052631579
0.4382716049382716,0.8968421052631579
0.4382716049382716,0.8949579831932774
0.43930041152263377,0.8951781970649895
0.4403292181069959,0.895397489539749
0.44135802469135804,0.8956158663883089
0.44238683127572015,0.8958333333333334
0.44238683127572015,0.8958333333333334
0.44238683127572015,0.8958333333333334
0.44238683127572015,0.8958333333333334
0.44238683127572015,0.8958333333333334
0.4434156378600823,0.896049896049896
0.4434156378600823,0.896049896049896
0.4434156378600823,0.8941908713692946
0.4444444444444444,0.8944099378881988
0.4454732510288066,0.8946280991735537
0.44650205761316875,0.8948453608247423
0.44650205761316875,0.8948453608247423
0.44753086419753085,0.8950617283950617
0.448559670781893,0.8952772073921971
0.4495884773662551,0.8954918032786885
0.4495884773662551,0.8936605316973415
0.4506172839506173,0.8938775510204081
0.45164609053497945,0.8940936863543788
0.45267489711934156,0.8943089430894309
0.4537037037037037,0.8945233265720081
0.4537037037037037,0.8927125506072875
0.4547325102880658,0.8929292929292929
0.4547325102880658,0.8929292929292929
0.455761316872428,0.8931451612903226
0.455761316872428,0.8913480885311871
0.4567901234567901,0.891566265060241
0.4567901234567901,0.891566265060241
0.4567901234567901,0.891566265060241
0.45781893004115226,0.8917835671342685
0.4588477366255144,0.892
0.4588477366255144,0.8902195608782435
0.45987654320987653,0.8904382470119522
0.45987654320987653,0.8886679920477137
0.45987654320987653,0.8869047619047619
0.4609053497942387,0.8871287128712871
0.4609053497942387,0.8871287128712871
0.4619341563786008,0.8873517786561265
0.46296296296296297,0.8875739644970414
0.46399176954732513,0.8877952755905512
0.46502057613168724,0.888015717092338
0.4660493827160494,0.888235294117647
0.4660493827160494,0.8864970645792564
0.4670781893004115,0.88671875
0.46810699588477367,0.8869395711500975
0.4691358024691358,0.8871595330739299
0.47016460905349794,0.887378640776699
0.47016460905349794,0.8856589147286822
0.4711934156378601,0.8858800773694391
0.4711934156378601,0.8858800773694391
0.4722222222222222,0.8861003861003861
0.4732510288065844,0.8863198458574181
0.4742798353909465,0.8865384615384615
0.47530864197530864,0.8867562380038387
0.4763374485596708,0.8869731800766284
0.4763374485596708,0.8869731800766284
0.4773662551440329,0.887189292543021
0.4783950617283951,0.8874045801526718
0.4794238683127572,0.8876190476190476
0.4794238683127572,0.8859315589353612
0.48045267489711935,0.8861480075901328
0.48045267489711935,0.884469696969697
0.48148148148148145,0.8846880907372401
0.48148148148148145,0.8830188679245283
0.4825102880658436,0.8832391713747646
0.4835390946502058,0.8834586466165414
0.4845679012345679,0.8836772983114447
0.48559670781893005,0.8838951310861424
0.48662551440329216,0.8841121495327103
0.4876543209876543,0.8843283582089553
0.4876543209876543,0.88268156424581
0.4886831275720165,0.8828996282527881
0.4886831275720165,0.8812615955473099
0.4886831275720165,0.8796296296296297
0.4897119341563786,0.8798521256931608
0.4897119341563786,0.8782287822878229
0.4897119341563786,0.8766114180478821
0.49074074074074076,0.8768382352941176
0.49074074074074076,0.8768382352941176
0.49074074074074076,0.8752293577981651
0.49074074074074076,0.8736263736263736
0.49176954732510286,0.8738574040219378
0.492798353909465,0.8740875912408759
0.492798353909465,0.8740875912408759
0.492798353909465,0.8740875912408759
0.492798353909465,0.8724954462659381
0.49382716049382713,0.8727272727272727
0.49382716049382713,0.8711433756805808
0.4948559670781893,0.8713768115942029
0.49588477366255146,0.8716094032549728
0.49588477366255146,0.8716094032549728
0.49588477366255146,0.8716094032549728
0.49691358024691357,0.871841155234657
0.49691358024691357,0.871841155234657
0.49794238683127573,0.872072072072072
0.49794238683127573,0.8705035971223022
0.49897119341563784,0.8707360861759426
0.5,0.8709677419354839
0.5010288065843621,0.8711985688729875
0.5010288065843621,0.8696428571428572
0.5020576131687243,0.8698752228163993
0.5030864197530864,0.8701067615658363
0.5041152263374485,0.8703374777975134
0.5051440329218106,0.8705673758865248
0.5051440329218106,0.8690265486725663
0.5051440329218106,0.8674911660777385
0.5061728395061729,0.8677248677248677
0.507201646090535,0.8679577464788732
0.507201646090535,0.8664323374340949
0.507201646090535,0.8649122807017544
0.5082304526748971,0.8651488616462347
0.5092592592592593,0.8653846153846154
0.5092592592592593,0.8638743455497382
0.5102880658436214,0.8641114982578397
0.5102880658436214,0.8626086956521739
0.5113168724279835,0.8628472222222222
0.5123456790123457,0.8630849220103987
0.5133744855967078,0.8633217993079585
0.5133744855967078,0.8618307426597582
0.51440329218107,0.8620689655172413
0.5154320987654321,0.8623063683304647
0.5154320987654321,0.8608247422680413
0.5164609053497943,0.8610634648370498
0.5174897119341564,0.8613013698630136
0.5174897119341564,0.8613013698630136
0.5185185185185185,0.8615384615384616
0.5195473251028807,0.8617747440273038
0.5205761316872428,0.8620102214650767
0.5216049382716049,0.8622448979591837
0.522633744855967,0.8624787775891342
0.522633744855967,0.8610169491525423
0.522633744855967,0.8595600676818951
0.522633744855967,0.8581081081081081
0.5236625514403292,0.8583473861720068
0.5246913580246914,0.8585858585858586
0.5257201646090535,0.8588235294117647
0.5267489711934157,0.8590604026845637
0.5277777777777778,0.8592964824120602
0.5277777777777778,0.8592964824120602
0.5277777777777778,0.8578595317725752
0.5277777777777778,0.8564273789649416
0.5288065843621399,0.8566666666666667
0.529835390946502,0.8569051580698835
0.5308641975308642,0.8571428571428571
0.5308641975308642,0.8557213930348259
0.5318930041152263,0.8559602649006622
0.5329218106995884,0.856198347107438
0.5339506172839507,0.8564356435643564
0.5339506172839507,0.8550247116968699
0.5339506172839507,0.8536184210526315
0.5349794238683128,0.8538587848932676
0.5360082304526749,0.8540983606557377
0.5360082304526749,0.8540983606557377
0.5360082304526749,0.8540983606557377
0.5360082304526749,0.8527004909983633
0.5360082304526749,0.8513071895424836
0.5360082304526749,0.8513071895424836
0.5370370370370371,0.8515497553017944
0.5370370370370371,0.8501628664495114
0.5380658436213992,0.8504065040650407
0.5380658436213992,0.849025974025974
0.5390946502057613,0.8492706645056726
0.5390946502057613,0.8492706645056726
0.5390946502057613,0.8478964401294499
0.5401234567901234,0.8481421647819063
0.5411522633744856,0.8483870967741935
0.5421810699588477,0.8486312399355878
0.5421810699588477,0.8472668810289389
0.5421810699588477,0.8459069020866774
0.5432098765432098,0.8461538461538461
0.5442386831275721,0.8464
0.5452674897119342,0.8466453674121406
0.5452674897119342,0.8452950558213717
0.5452674897119342,0.8439490445859873
0.5462962962962963,0.8441971383147854
0.5473251028806584,0.8444444444444444
0.5473251028806584,0.8431061806656102
0.5483539094650206,0.8433544303797469
0.5483539094650206,0.8420221169036335
0.5493827160493827,0.8422712933753943
0.5504115226337448,0.84251968503937
0.551440329218107,0.8427672955974843
0.5524691358024691,0.8430141287284144
0.5524691358024691,0.8430141287284144
0.5534979423868313,0.8432601880877743
0.5534979423868313,0.8419405320813772
0.5545267489711934,0.8421875
0.5555555555555556,0.8424336973478939
0.5565843621399177,0.8426791277258567
0.5565843621399177,0.8413685847589425
0.5576131687242798,0.8416149068322981
0.558641975308642,0.8418604651162791
0.558641975308642,0.8418604651162791
0.5596707818930041,0.8421052631578947
0.5606995884773662,0.8423493044822257
0.5617283950617284,0.8425925925925926
0.5617283950617284,0.8425925925925926
0.5627572016460906,0.8428351309707242
0.5637860082304527,0.8430769230769231
0.5648148148148148,0.8433179723502304
0.5648148148148148,0.8420245398773006
0.565843621399177,0.8422664624808576
0.565843621399177,0.8422664624808576
0.5668724279835391,0.8425076452599388
0.5679012345679012,0.8427480916030534
0.5689300411522634,0.8429878048780488
0.5699588477366255,0.8432267884322678
0.5709876543209876,0.8434650455927052
0.5709876543209876,0.842185128983308
0.5720164609053497,0.8424242424242424
0.573045267489712,0.8426626323751891
0.5740740740740741,0.8429003021148036
0.5751028806584362,0.8431372549019608
0.5751028806584362,0.8418674698795181
0.5761316872427984,0.8421052631578947
0.5761316872427984,0.8408408408408409
0.5771604938271605,0.841079460269865
0.5771604938271605,0.841079460269865
0.5781893004115226,0.8413173652694611
0.5781893004115226,0.8400597907324364
0.5792181069958847,0.8402985074626865
0.5802469135802469,0.8405365126676602
0.5802469135802469,0.8392857142857143
0.5802469135802469,0.8380386329866271
0.581275720164609,0.8382789317507419
0.581275720164609,0.837037037037037
0.5823045267489712,0.8372781065088757
0.5833333333333334,0.8375184638109305
0.5843621399176955,0.8377581120943953
0.5853909465020576,0.8379970544918999
0.5864197530864198,0.8382352941176471
0.5864197530864198,0.8370044052863436
0.5874485596707819,0.8372434017595308
0.5874485596707819,0.83601756954612
0.5874485596707819,0.8347953216374269
0.588477366255144,0.8350364963503649
0.588477366255144,0.8350364963503649
0.5895061728395061,0.8352769679300291
0.5895061728395061,0.834061135371179
0.5895061728395061,0.8328488372093024
0.5905349794238683,0.8330914368650217
0.5915637860082305,0.8333333333333334
0.5915637860082305,0.8333333333333334
0.5915637860082305,0.8321273516642547
0.5925925925925926,0.8323699421965318
0.5936213991769548,0.8326118326118326
0.5946502057613169,0.8328530259365994
0.595679012345679,0.8330935251798561
0.595679012345679,0.8318965517241379
0.5967078189300411,0.8321377331420373
0.5977366255144033,0.832378223495702
0.5977366255144033,0.832378223495702
0.5987654320987654,0.8326180257510729
0.5987654320987654,0.8326180257510729
0.5987654320987654,0.8314285714285714
0.5997942386831275,0.8316690442225392
0.6008230452674898,0.8319088319088319
0.6008230452674898,0.8307254623044097
0.6018518518518519,0.8309659090909091
0.6018518518518519,0.8297872340425532
0.6018518518518519,0.8286118980169972
0.6018518518518519,0.8274398868458275
0.602880658436214,0.827683615819209
0.602880658436214,0.8265162200282088
0.602880658436214,0.8253521126760563
0.6039094650205762,0.8255977496483825
0.6049382716049383,0.8258426966292135
0.6059670781893004,0.8260869565217391
0.6059670781893004,0.8249299719887955
0.6069958847736625,0.8251748251748252
0.6069958847736625,0.8240223463687151
0.6080246913580247,0.8242677824267782
0.6090534979423868,0.8245125348189415
0.6090534979423868,0.8245125348189415
0.6090534979423868,0.8233657858136301
0.6100823045267489,0.8236111111111111
0.6100823045267489,0.8224687933425797
0.6100823045267489,0.8224687933425797
0.6111111111111112,0.8227146814404432
0.6111111111111112,0.8215767634854771
0.6111111111111112,0.8215767634854771
0.6111111111111112,0.8204419889502762
0.6121399176954733,0.8206896551724138
0.6121399176954733,0.8206896551724138
0.6131687242798354,0.8209366391184573
0.6141975308641975,0.8211829436038515
0.6152263374485597,0.8214285714285714
0.6152263374485597,0.8214285714285714
0.6152263374485597,0.8203017832647462
0.6152263374485597,0.8191780821917808
